Year,City,Country,latitude,longitude,attack type,Target Type,Target Sub Type,Target,Weapon Type,Weapon sub type,Terrorist Organization,motive,summary,,,,
2011,Lammasingi,India,17.818199,82.492408,Facility-Infrastructure Attack,Telecommunication,Telephone/Telegraph,A cellular tower belonging to BSNL in Lammasingi,Incendiary,Arson/Fire,Maoists,The assailants left leaflets in the area calling on the public to fight against the state for bauxite mining,"11/1/2011: Six Maoists set fire to a cell tower belonging to BSNL in Lammasingi, Visakhapatnam, Andhra Pradesh state, India.   The control box was damaged and service was interrupted as a result of the fire.  The assailants left leaflets the area, calling on the people to fight against the state for bauxite mining.  There were no reported injuries as a result of the incident.",,,,
2011,Balthara,India,26.201677,84.718495,Hostage Taking (Kidnapping),Business,Construction,A private construction company in Balthara village,Unknown,0,Maoists,"Specific motive is unknown; however, police suspect that the incident was in response to the company's failure to pay ""protection money"" to the Maoists.","11/1/2011: Approximately 50 Maoists stormed the offices of a construction company in Balthara village, Bihar province, India.  The assailants abducted 15 people, including laborers, employees of the firm, and villagers.  The captives were released on November 5, 2011; there were no demands made.",,,,
2011,Deomali,India,27.193881,95.472059,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,"Two civilians in Deomali, including a headmaster from a Government Middle School",Unknown,0,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),Unknown,"11/2/2011: Members of National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM) kidnapped two civilians, including one headmaster from a Government Middle School, in Deomali, Arunachal Pradesh state, India.  The two abductees were rescued from Bogapani village jungle on November 4, 2011.  The motive behind the kidnapping is unknown.",,,,
2011,Karigaon,India,26.550812,90.335703,Hostage Taking (Kidnapping),Private Citizens & Property,Laborer (General)/Occupation Identified,"Alom Hussain, an engineer for a private construction company",Unknown,0,National Democratic Front of Bodoland (NDFB),Unknown,"11/3/2011: Suspected members of National Democratic Front of Bodoland (NDFB) kidnapped Alom Hussain, an engineer, as he was traveling between Karigaon and Gourang, Assam state, India.  Two assailants on a motorcycle stopped the car carrying Alom Hussain and another man, kidnapped Alom Hussain, leaving the other man behind.   Specific motive is unknown; there were no demands made for his safe return.",,,,
2011,Lumding,India,25.75192,93.173412,Bombing or Explosion,Transportation,Train/Train Tracks/Trolley,A railway bridge and tracks near Ditackchera railway station,Explosives/Bombs/Dynamite,Unknown Explosive Type,Hill Tiger Force (HTF),"Specific motive is unknown; however, Hill Tiger Forces had been engaged in several violent attacks recently.","11/3/2011: An explosive device detonated on a railway bridge near Ditackchera railway station, Assam state, India.  The explosion damaged the railway tracks, halting all train activity on the rail line between Lumding and Badarpur.  No group claimed responsibility for the incident; however, sources suspect that the Hill Tiger Force (HTF) executed the attack.",,,,
2011,Balarampur,India,23.094391,86.220296,Hostage Taking (Kidnapping),Private Citizens & Property,Political Party Member/Rally,"Jeetu Singh Sardar, a member of Trinamool Congress",Melee,Rope or Other Strangling Device,Maoists,Posters strewn around the body stated that the victim had been killed for being a police informant and for involvement with an anti-Maoist vigilante group.,"11/3/2011: The body of Jeetu Singh Sardar, a Trinamool Congress worker, was found by a pond hours ater he was taken from his home in Ghatbera village, West Bengal state, Inida.  Sardar had been strangled and his body was surrounded by Maoist posters; the posters stated that he had been killed for being a police informant and for involvement with an anti-Maoist vigilante group.  Members of Trinamool Congress have been campaigning against Maoists.",,,,
2011,Unknown,India,24.663717,93.906269,Bombing or Explosion,Private Citizens & Property,Laborer (General)/Occupation Identified,Laborers who were contracted out to build a drainage system,Explosives/Bombs/Dynamite,Grenade,Miscreants,Unknown,"11/6/2011:  Unidentified miscreants threw a hand grenade at a laborers' makeshift tent in Manipur state, India.  The laborers had just arrived that day in order to build a drainage system alongside a road in the area; they were hired out by a private contractor.  Two laborers had gone to collect water while four remained at the tent to make dinner; all four that remained were injured in the explosion.  No one claimed responsibility for the incident.",,,,
2011,Jhargram district,India,22.45109,86.995289,Armed Assault,Government (General),"Government Personnel (excluding police, military)","Trinamool Congress workers, including Rupchand Soren, holding a meeting in Masangdihi village",Firearms,Unknown Gun Type,Maoists,"Specific motive is unknown; however, police found Maoist posters in the general area where the assailants were believed to have been stationed.  The posters asked locals to boycott a Trinamool Congress rally.","11/6/2011: Suspected Maoists fired at Trinamool Congress members holding a rally-related meeting in Masangdihi village, West Bengal state, India.  One party worker, Rupchand Soren, was shot and injured in the attack.  Police were not able to find the assailants; however, they did find several weapons and Maoist posters in the area from where they believed the shots were fired.",,,,
2011,Gadchiroli district,India,20.184871,79.994796,Hostage Taking (Kidnapping),Private Citizens & Property,Laborer (General)/Occupation Identified,"Rakesh Madavi, a local contractor",Unknown,0,Naxalites,The assailants suspected that the victim was a police informant.,"11/5/2011:  Rakesh Madavi, a local contractor, was kidnapped from Perivalli village, Maharashtra state, India.  Madavi's body was found the next day in a forest near the village.  Naxalites are believed responsible; they suspected that Madavi was a police informant, although police deny that Madavi supplied them with any information.",,,,
2011,Jhargram district,India,22.455017,86.997477,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,"Manik Mandy, the CPM branch committee secretary in Jhargram",Firearms,Unknown Gun Type,Maoists,"Specific motive is unknown; however, police state that Maoists have been watching the victim for months.  His death was just the most recent addition to a growing list of CPM member fatalities.","11/5/2011: Suspected Maoists shot and killed Manik Mandy, the CPM branch committee secretary, in Kapoorkukri village of West Midnapore district, West Bengal, India.  Mandy was cycling home from his uncle's house when the assailants attacked him, taking him to a nearby river where they shot and stabbed him.  No group claimed responsibility for the incident; however, police stated that the Maoists had been watching Mandy for months.",,,,
2011,Valajangi,India,18.475168,82.427445,Facility-Infrastructure Attack,Business,Construction,Earth moving equipment at a road building site near Valajangi,Incendiary,Arson/Fire,Maoists,"The assailants warned the victim to halt the road building project; when he failed to do so, they set his equipment on fire.","11/7/2011: A group of Maoists attacked a road building site near Valajangi village, Andhra Pradesh state, India.  The assailants set fire to a large earth-moving machine that had been used for laying the road.  The contractor of the building site had been warned by the Maoists to halt the project; when he refused to do so, they attacked the equipment.",,,,
2011,Moran,India,27.183696,94.912236,Armed Assault,Private Citizens & Property,Named Civilian,Nanki Pandit,Firearms,Unknown Gun Type,Gunmen,Unknown,"11/5/2011: Suspected members of United Liberation Front of Assam (ULFA) shot and killed Nanki Pandit, a tradesperson, in Moran, India.  Pandit was returning home from the Telaijan tea estate with his son at the time he was attacked.  The specific motive behind the attack is unknown.",,,,
2011,Latehar district,India,23.744186,84.504429,Bombing or Explosion,Police,"Police Building (headquarters, station, school)","CRPF, Jharkhand Jaguars and District Armed Police housed at a temporary camp in Cone village",Firearms,Automatic Weapon,Maoists,"Specific motive is unknown; however, the attack occurred one day after security forces launched Operation Prahar and a day before Union home minister P. Chidambaram was scheduled to visit the area","11/8/2011: Approximately 300 Maoists attacked a security forces camp in Cone village, Jharkhand state, India.  The temporary camp, housing approximately 100 CRPF members, Jharkhand Jaguars and District Armed Police, had been set up the day previous in an old primary school building.  The assailants attacked with automatic rifles and landmines; the ensuing firefight lasted for four hours.  Seven security personnel were wounded in the attack; there were no reported injuries or casualties amongst the Maoists.",,,,
2011,Gaya district,India,24.795452,84.999431,Facility-Infrastructure Attack,Educational Institution,School/University/Educational Building,A middle school in Dhangai village,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",0,Maoists,"Specific motive is unknown; however, authorities believe that the attack was in response to combing operations in the area directed at finding the Maoists.","11/9/2011: A group of at least 50 Maoists attacked a middle school in Dhangai village, Bihar state, India.  The assailants razed the school to the ground with a bulldozer in the early hours of the morning.  This was one of two schools that they demolished on the same day.  Officials believe that the attacks were in response to the combing operations conducted by security personnel in the area directed towards finding the Maoists.",,,,
